batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,0.3,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.7556,0.3938
1000,0.15,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.7556,0.4695
1000,1.0,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.7556,0.632
1000,2.0,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.7556,0.5921
1000,0.3,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.7556,0.341
1000,0.15,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.7556,0.4467
1000,1.0,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.7556,0.6323
1000,2.0,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.7556,0.5912
1000,0.3,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.7556,0.341
1000,0.15,type_svd_comps_30_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.7556,0.4462
1000,1.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.4221,0.1903
1000,2.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.4221,0.0938
1000,0.3,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.4221,0.0049
1000,0.15,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.4221,0.0693
1000,1.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.4221,0.19
1000,2.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.4221,0.0937
1000,0.3,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.4221,0.0052
1000,0.15,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.4221,0.0694
1000,1.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.4221,0.1896
1000,2.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.4221,0.0925
1000,0.3,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.4221,0.0036
1000,0.15,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.4221,0.0689
1000,1.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.4221,0.189
1000,2.0,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.4221,0.0922
1000,0.3,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.4221,0.0036
1000,0.15,type_svd_comps_30_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.4221,0.0691
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.7252,0.6099
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.7252,0.5772
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.7252,0.3532
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.7252,0.4254
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.7252,0.6093
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.7252,0.5772
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.7252,0.3529
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.7252,0.4267
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.7252,0.5969
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.7252,0.5473
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.7252,0.3027
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.7252,0.4029
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.7252,0.5963
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.7252,0.5451
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.7252,0.3029
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.7252,0.4028
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.5396,0.2322
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.5396,0.0883
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.5396,0.0003
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.5396,0.0634
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.5396,0.2319
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.5396,0.0879
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.5396,0.0004
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.5396,0.0634
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.5396,0.2306
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.5396,0.087
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.5396,0.0002
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.5396,0.0624
1000,1.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.5396,0.2309
1000,2.0,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.5396,0.0872
1000,0.3,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.5396,0.0001
1000,0.15,type_svd_comps_30_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.5396,0.0623
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,40,1,0.6828,0.5695
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,40,1,0.6828,0.5397
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,40,1,0.6828,0.3731
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,40,1,0.6828,0.4277
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,100,1,0.6828,0.5692
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,100,1,0.6828,0.5389
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,100,1,0.6828,0.3718
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,100,1,0.6828,0.4258
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,40,10,0.6828,0.5561
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,40,10,0.6828,0.5118
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,40,10,0.6828,0.3203
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,40,10,0.6828,0.4026
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,100,10,0.6828,0.5549
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,l2,100,10,0.6828,0.5114
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,100,10,0.6828,0.3189
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_0_009.h5,linf,100,10,0.6828,0.4035
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,40,1,0.4612,0.1988
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,40,1,0.4612,0.0925
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,40,1,0.4612,0.0109
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,40,1,0.4612,0.0756
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,100,1,0.4612,0.1989
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,100,1,0.4612,0.0921
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,100,1,0.4612,0.0104
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,100,1,0.4612,0.0751
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,40,10,0.4612,0.1985
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,40,10,0.4612,0.0917
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,40,10,0.4612,0.0095
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,40,10,0.4612,0.0749
1000,1.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,100,10,0.4612,0.1981
1000,2.0,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,l2,100,10,0.4612,0.0918
1000,0.3,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,100,10,0.4612,0.0091
1000,0.15,type_svd_comps_40_dense_128_normalized_0_trainable_1_009.h5,linf,100,10,0.4612,0.0746
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,40,1,0.7312,0.6283
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,40,1,0.7312,0.5965
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,40,1,0.7312,0.4248
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,40,1,0.7312,0.4664
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,100,1,0.7312,0.628
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,100,1,0.7312,0.5972
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.7312,0.4233
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.7312,0.4685
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.7312,0.6154
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.7312,0.5664
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.7312,0.3735
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.7312,0.4412
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.7312,0.614
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.7312,0.5683
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.7312,0.3721
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.7312,0.4429
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.5711,0.253
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.5711,0.0957
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.5711,0.0001
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.5711,0.0639
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.5711,0.2523
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.5711,0.0954
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.5711,0.0001
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.5711,0.0642
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.5711,0.2513
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.5711,0.0945
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.5711,0.0
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.5711,0.0633
1000,1.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.5711,0.2509
1000,2.0,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.5711,0.0946
1000,0.3,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.5711,0.0
1000,0.15,type_svd_comps_40_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.5711,0.0633
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.7074,0.6095
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.7074,0.5793
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.7074,0.4065
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.7074,0.4529
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.7074,0.6082
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.7074,0.5802
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.7074,0.4038
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.7074,0.4537
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.7074,0.5957
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.7074,0.552
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.7074,0.3449
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.7074,0.4254
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.7074,0.596
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.7074,0.553
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.7074,0.3471
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.7074,0.4251
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.5393,0.2537
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.5393,0.0909
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.5393,0.0007
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.5393,0.0625
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.5393,0.2533
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.5393,0.0898
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.5393,0.0009
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.5393,0.0628
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.5393,0.2522
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.5393,0.0889
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.5393,0.0001
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.5393,0.0618
1000,1.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.5393,0.2519
1000,2.0,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.5393,0.0889
1000,0.3,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.5393,0.0003
1000,0.15,type_svd_comps_40_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.5393,0.0619
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,40,1,0.6917,0.59
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,40,1,0.6917,0.5615
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,40,1,0.6917,0.407
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,40,1,0.6917,0.4494
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,100,1,0.6917,0.5903
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,100,1,0.6917,0.561
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,100,1,0.6917,0.4072
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,100,1,0.6917,0.4494
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,40,10,0.6917,0.5764
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,40,10,0.6917,0.536
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,40,10,0.6917,0.3501
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,40,10,0.6917,0.4275
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,100,10,0.6917,0.5756
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,l2,100,10,0.6917,0.5341
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,100,10,0.6917,0.3508
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_0_009.h5,linf,100,10,0.6917,0.4258
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,40,1,0.5021,0.2292
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,40,1,0.5021,0.0892
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,40,1,0.5021,0.0001
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,40,1,0.5021,0.0684
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,100,1,0.5021,0.2291
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,100,1,0.5021,0.0894
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,100,1,0.5021,0.0001
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,100,1,0.5021,0.068
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,40,10,0.5021,0.228
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,40,10,0.5021,0.0881
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,40,10,0.5021,0.0
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,40,10,0.5021,0.0676
1000,1.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,100,10,0.5021,0.2274
1000,2.0,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,l2,100,10,0.5021,0.0882
1000,0.3,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,100,10,0.5021,0.0
1000,0.15,type_svd_comps_50_dense_128_normalized_0_trainable_1_009.h5,linf,100,10,0.5021,0.0674
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,40,1,0.7184,0.6254
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,40,1,0.7184,0.5932
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,40,1,0.7184,0.4263
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,40,1,0.7184,0.4803
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,100,1,0.7184,0.6257
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,100,1,0.7184,0.5935
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.7184,0.4241
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,100,1,0.7184,0.483
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.7184,0.6114
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,40,10,0.7184,0.5678
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.7184,0.3645
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,40,10,0.7184,0.4543
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.7184,0.611
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,l2,100,10,0.7184,0.5671
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.7184,0.3645
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_0_009.h5,linf,100,10,0.7184,0.4531
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.614,0.2992
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,40,1,0.614,0.0881
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.614,0.0011
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,40,1,0.614,0.0653
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.614,0.2994
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,100,1,0.614,0.0876
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.614,0.0012
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,100,1,0.614,0.0652
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.614,0.2983
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,40,10,0.614,0.0862
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.614,0.001
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,40,10,0.614,0.0641
1000,1.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.614,0.2979
1000,2.0,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,l2,100,10,0.614,0.0859
1000,0.3,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.614,0.0011
1000,0.15,type_svd_comps_50_dense_256_normalized_0_trainable_1_009.h5,linf,100,10,0.614,0.064
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.7178,0.6234
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,40,1,0.7178,0.5937
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.7178,0.4167
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,40,1,0.7178,0.4683
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.7178,0.624
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,100,1,0.7178,0.5953
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.7178,0.4212
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,100,1,0.7178,0.4669
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.7178,0.6093
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,40,10,0.7178,0.5648
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.7178,0.3597
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,40,10,0.7178,0.4419
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.7178,0.608
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,l2,100,10,0.7178,0.5663
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.7178,0.363
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_0_009.h5,linf,100,10,0.7178,0.4411
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.5665,0.2539
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,40,1,0.5665,0.0834
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.5665,0.0
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,40,1,0.5665,0.0592
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.5665,0.2536
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,100,1,0.5665,0.0829
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.5665,0.0
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,100,1,0.5665,0.0591
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.5665,0.2531
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,40,10,0.5665,0.0821
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.5665,0.0
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,40,10,0.5665,0.0588
1000,1.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.5665,0.2529
1000,2.0,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,l2,100,10,0.5665,0.0817
1000,0.3,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.5665,0.0
1000,0.15,type_svd_comps_50_dense_512_normalized_0_trainable_1_009.h5,linf,100,10,0.5665,0.0584
