batch_size,eps,fname,norm,steps,trials,acc,robust-acc
1000,1.0,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,l2,100,1,0.4794,0.2264
1000,2.0,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,l2,100,1,0.4794,0.092
1000,0.3,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,linf,100,1,0.4794,0.0006
1000,0.15,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,linf,100,1,0.4794,0.0681
1000,1.0,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,l2,40,10,0.4794,0.2259
1000,2.0,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,l2,40,10,0.4794,0.0907
1000,0.3,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,linf,40,10,0.4794,0.0005
1000,0.15,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,linf,40,10,0.4794,0.067
1000,1.0,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,l2,100,10,0.4794,0.2259
1000,2.0,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,l2,100,10,0.4794,0.0897
1000,0.3,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,linf,100,10,0.4794,0.0005
1000,0.15,MLP_model-type_svd_comps_30_dense_128_normalize_0_freeze_1_009,linf,100,10,0.4794,0.0668                                
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,40,1,0.7556,0.6442
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,40,1,0.7556,0.6192
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,40,1,0.7556,0.393
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,40,1,0.7556,0.4699
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,100,1,0.7556,0.6424
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,100,1,0.7556,0.6175
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,100,1,0.7556,0.3939
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,100,1,0.7556,0.4711
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,40,10,0.7556,0.6322
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,40,10,0.7556,0.5905
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,40,10,0.7556,0.3429
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,40,10,0.7556,0.4468
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,100,10,0.7556,0.6316
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,l2,100,10,0.7556,0.5912
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,100,10,0.7556,0.3416
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_0_009,linf,100,10,0.7556,0.4457
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,40,1,0.4221,0.1903
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,40,1,0.4221,0.0935
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,40,1,0.4221,0.0055
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,40,1,0.4221,0.0696
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,100,1,0.4221,0.1897
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,100,1,0.4221,0.0938
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,100,1,0.4221,0.0051
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,100,1,0.4221,0.0698
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,40,10,0.4221,0.189
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,40,10,0.4221,0.0924
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,40,10,0.4221,0.0036
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,40,10,0.4221,0.0687
1000,1.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,100,10,0.4221,0.189
1000,2.0,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,l2,100,10,0.4221,0.0922
1000,0.3,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,100,10,0.4221,0.0036
1000,0.15,MLP_model-type_svd_comps_30_dense_256_normalize_0_freeze_1_009,linf,100,10,0.4221,0.0689                                
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,40,1,0.7252,0.6096
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,40,1,0.7252,0.5776
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,40,1,0.7252,0.3538
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,40,1,0.7252,0.4281
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,100,1,0.7252,0.6095
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,100,1,0.7252,0.5788
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,100,1,0.7252,0.3556
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,100,1,0.7252,0.4267
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,40,10,0.7252,0.5966
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,40,10,0.7252,0.5457
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,40,10,0.7252,0.3035
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,40,10,0.7252,0.4039
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,100,10,0.7252,0.5952
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,l2,100,10,0.7252,0.5462
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,100,10,0.7252,0.3018
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_0_009,linf,100,10,0.7252,0.4028
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,40,1,0.5396,0.2322
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,40,1,0.5396,0.0881
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,40,1,0.5396,0.0003
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,40,1,0.5396,0.0632
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,100,1,0.5396,0.2317
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,100,1,0.5396,0.0883
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,100,1,0.5396,0.0004
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,100,1,0.5396,0.0632
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,40,10,0.5396,0.2313
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,40,10,0.5396,0.0872
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,40,10,0.5396,0.0001
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,40,10,0.5396,0.0624
1000,1.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,100,10,0.5396,0.2308
1000,2.0,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,l2,100,10,0.5396,0.087
1000,0.3,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,100,10,0.5396,0.0001
1000,0.15,MLP_model-type_svd_comps_30_dense_512_normalize_0_freeze_1_009,linf,100,10,0.5396,0.0623                                
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,40,1,0.6828,0.5688
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,40,1,0.6828,0.5379
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,40,1,0.6828,0.3732
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,40,1,0.6828,0.4289
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,100,1,0.6828,0.5682
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,100,1,0.6828,0.5375
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,100,1,0.6828,0.3713
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,100,1,0.6828,0.4281
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,40,10,0.6828,0.5564
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,40,10,0.6828,0.5121
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,40,10,0.6828,0.3202
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,40,10,0.6828,0.4032
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,100,10,0.6828,0.5554
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,l2,100,10,0.6828,0.5118
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,100,10,0.6828,0.3182
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_0_009,linf,100,10,0.6828,0.4037
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,40,1,0.4612,0.199
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,40,1,0.4612,0.0927
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,40,1,0.4612,0.0104
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,40,1,0.4612,0.0751
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,100,1,0.4612,0.1987
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,100,1,0.4612,0.0922
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,100,1,0.4612,0.0106
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,100,1,0.4612,0.0753
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,40,10,0.4612,0.1985
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,40,10,0.4612,0.0918
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,40,10,0.4612,0.0092
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,40,10,0.4612,0.0748
1000,1.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,100,10,0.4612,0.1983
1000,2.0,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,l2,100,10,0.4612,0.0915
1000,0.3,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,100,10,0.4612,0.0092
1000,0.15,MLP_model-type_svd_comps_40_dense_128_normalize_0_freeze_1_009,linf,100,10,0.4612,0.0748                                
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,40,1,0.7312,0.6283
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,40,1,0.7312,0.5949
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,40,1,0.7312,0.4248
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,40,1,0.7312,0.4683
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,100,1,0.7312,0.6268
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,100,1,0.7312,0.5948
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,100,1,0.7312,0.4232
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,100,1,0.7312,0.467
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,40,10,0.7312,0.6149
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,40,10,0.7312,0.5689
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,40,10,0.7312,0.3719
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,40,10,0.7312,0.4423
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,100,10,0.7312,0.6143
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,l2,100,10,0.7312,0.5666
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,100,10,0.7312,0.3729
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_0_009,linf,100,10,0.7312,0.4426
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,40,1,0.5711,0.2529
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,40,1,0.5711,0.0958
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,40,1,0.5711,0.0001
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,40,1,0.5711,0.0639
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,100,1,0.5711,0.2523
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,100,1,0.5711,0.0953
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,100,1,0.5711,0.0001
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,100,1,0.5711,0.0639
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,40,10,0.5711,0.2513
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,40,10,0.5711,0.0946
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,40,10,0.5711,0.0
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,40,10,0.5711,0.0633
1000,1.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,100,10,0.5711,0.2513
1000,2.0,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,l2,100,10,0.5711,0.0945
1000,0.3,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,100,10,0.5711,0.0
1000,0.15,MLP_model-type_svd_comps_40_dense_256_normalize_0_freeze_1_009,linf,100,10,0.5711,0.0633                                
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,40,1,0.7074,0.6088
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,40,1,0.7074,0.58
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,40,1,0.7074,0.4056
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,40,1,0.7074,0.4544
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,100,1,0.7074,0.6085
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,100,1,0.7074,0.5816
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,100,1,0.7074,0.4038
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,100,1,0.7074,0.4534
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,40,10,0.7074,0.5959
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,40,10,0.7074,0.553
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,40,10,0.7074,0.3471
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,40,10,0.7074,0.4263
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,100,10,0.7074,0.5963
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,l2,100,10,0.7074,0.5505
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,100,10,0.7074,0.3477
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_0_009,linf,100,10,0.7074,0.4254
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,40,1,0.5393,0.2537
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,40,1,0.5393,0.0904
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,40,1,0.5393,0.0005
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,40,1,0.5393,0.0624
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,100,1,0.5393,0.2535
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,100,1,0.5393,0.0898
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,100,1,0.5393,0.0005
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,100,1,0.5393,0.0625
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,40,10,0.5393,0.2525
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,40,10,0.5393,0.089
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,40,10,0.5393,0.0003
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,40,10,0.5393,0.0619
1000,1.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,100,10,0.5393,0.2518
1000,2.0,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,l2,100,10,0.5393,0.0888
1000,0.3,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,100,10,0.5393,0.0001
1000,0.15,MLP_model-type_svd_comps_40_dense_512_normalize_0_freeze_1_009,linf,100,10,0.5393,0.0618                                
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,40,1,0.6917,0.5909
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,40,1,0.6917,0.5638
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,40,1,0.6917,0.4061
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,40,1,0.6917,0.4522
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,100,1,0.6917,0.5896
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,100,1,0.6917,0.562
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,100,1,0.6917,0.4068
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,100,1,0.6917,0.4508
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,40,10,0.6917,0.5761
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,40,10,0.6917,0.5356
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,40,10,0.6917,0.3485
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,40,10,0.6917,0.4272
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,100,10,0.6917,0.5763
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,l2,100,10,0.6917,0.5354
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,100,10,0.6917,0.3505
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_0_009,linf,100,10,0.6917,0.4273
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,1,0.5021,0.2291
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,1,0.5021,0.0895
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,1,0.5021,0.0001
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,1,0.5021,0.0681
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,1,0.5021,0.2289
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,1,0.5021,0.0894
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,1,0.5021,0.0001
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,1,0.5021,0.0682
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,10,0.5021,0.2279
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,40,10,0.5021,0.088
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,10,0.5021,0.0
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,40,10,0.5021,0.0674
1000,1.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,10,0.5021,0.228
1000,2.0,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,l2,100,10,0.5021,0.088
1000,0.3,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,10,0.5021,0.0
1000,0.15,MLP_model-type_svd_comps_50_dense_128_normalize_0_freeze_1_009,linf,100,10,0.5021,0.0676                                
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,1,0.7184,0.6261
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,1,0.7184,0.5941
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,1,0.7184,0.4289
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,1,0.7184,0.4804
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,1,0.7184,0.6275
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,1,0.7184,0.5928
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,1,0.7184,0.423
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,1,0.7184,0.4812
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,10,0.7184,0.6116
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,40,10,0.7184,0.568
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,10,0.7184,0.3654
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,40,10,0.7184,0.4549
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,10,0.7184,0.6106
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,l2,100,10,0.7184,0.567
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,10,0.7184,0.3635
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_0_009,linf,100,10,0.7184,0.4531
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,40,1,0.614,0.2993
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,40,1,0.614,0.0875
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,40,1,0.614,0.0011
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,40,1,0.614,0.0655
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,100,1,0.614,0.2993
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,100,1,0.614,0.0877
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,100,1,0.614,0.0011
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,100,1,0.614,0.0652
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,40,10,0.614,0.2983
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,40,10,0.614,0.0863
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,40,10,0.614,0.001
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,40,10,0.614,0.0641
1000,1.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,100,10,0.614,0.2983
1000,2.0,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,l2,100,10,0.614,0.0857
1000,0.3,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,100,10,0.614,0.0009
1000,0.15,MLP_model-type_svd_comps_50_dense_256_normalize_0_freeze_1_009,linf,100,10,0.614,0.0642                                
1000,1.0,MLP_model-type_svd_comps_50_dense_512_normalize_0_freeze_0_009,l2,40,1,0.7178,0.6237
